t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1435050692,32,41166,36020.250000,0,13832.218638,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050693,33,41166,36176.181818,0,13643.811329,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050694,34,41166,36322.941176,0,13462.721578,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050695,35,41166,36461.314286,0,13288.502168,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050696,36,41166,36592.000000,0,13120.741582,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050697,37,41166,36715.621622,0,12959.060664,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050698,38,41166,36832.736842,0,12803.109609,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050699,39,41166,36943.846154,0,12652.565252,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050700,40,41166,37049.400000,0,12507.128636,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050701,41,41166,37149.804878,0,12366.522824,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050702,42,41166,37245.428571,0,12230.490936,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050703,43,41166,37336.604651,0,12098.794379,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050704,44,41166,37423.636364,0,11971.211260,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050705,45,41166,37506.800000,0,11847.534952,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050706,46,41166,37586.347826,0,11727.572808,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050707,47,41166,37662.510638,0,11611.144994,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050708,48,41166,37735.500000,0,11498.083441,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050709,49,41166,37805.510204,0,11388.230888,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050710,50,41166,37872.720000,0,11281.440028,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050711,51,41166,37937.294118,0,11177.572723,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050712,52,41166,37999.384615,0,11076.499295,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050713,53,41166,38059.132075,0,10978.097884,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050714,54,41166,38116.666667,0,10882.253859,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050715,55,41166,38172.109091,0,10788.859284,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050716,56,41166,38225.571429,0,10697.812430,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050717,57,41166,38277.157895,0,10609.017330,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000,41166.000000
1435050787,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1435050788,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
